Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
12.04.2013,641.25,633.00,642.00,632.75,73.88K,1.22%
11.04.2013,633.50,632.00,641.75,629.25,112.79K,0.16%
10.04.2013,632.50,627.50,647.25,617.00,142.57K,0.80%
09.04.2013,627.50,619.00,628.25,619.00,125.29K,1.29%
08.04.2013,619.50,615.75,623.75,615.75,99.13K,0.28%
05.04.2013,617.75,618.50,624.75,615.00,122.47K,-0.12%
04.04.2013,618.50,631.50,633.00,616.00,119.34K,-1.86%
03.04.2013,630.25,628.25,633.75,622.75,106.25K,0.48%
02.04.2013,627.25,631.75,638.50,620.00,117.59K,0.08%
01.04.2013,626.75,657.25,657.25,619.25,171.55K,-7.29%
28.03.2013,676.00,714.00,716.25,676.00,165.63K,-5.59%
27.03.2013,716.00,711.75,717.75,708.75,54.09K,0.53%
26.03.2013,712.25,713.50,714.75,707.25,47.30K,-0.42%
25.03.2013,715.25,708.00,716.00,704.50,43.38K,0.95%
22.03.2013,708.50,716.50,717.00,703.50,61.04K,-1.22%
21.03.2013,717.25,716.50,718.75,711.50,48.17K,0.00%
20.03.2013,717.25,710.25,717.75,708.00,61.45K,0.74%
19.03.2013,712.00,702.00,712.00,701.75,59.64K,1.24%
18.03.2013,703.25,700.00,704.50,693.50,36.91K,0.43%
15.03.2013,700.25,698.00,701.00,693.75,42.01K,-2.27%
14.03.2013,716.50,710.75,717.50,708.25,103.86K,0.88%
13.03.2013,710.25,713.75,717.75,700.50,144.58K,-0.56%
12.03.2013,714.25,710.00,717.75,708.75,115.81K,0.42%
11.03.2013,711.25,703.00,716.25,702.50,139.79K,1.10%
08.03.2013,703.50,691.00,705.00,689.75,137.19K,1.77%
07.03.2013,691.25,688.75,693.00,682.00,128.83K,0.40%
06.03.2013,688.50,709.00,709.75,688.00,171.13K,-2.89%
05.03.2013,709.00,703.00,711.25,702.50,108.98K,0.82%
04.03.2013,703.25,707.50,712.75,695.25,129.19K,-0.74%
01.03.2013,708.50,703.50,709.75,699.25,115.81K,0.71%
28.02.2013,703.50,695.00,706.00,693.50,161.02K,1.19%
27.02.2013,695.25,694.00,698.75,691.25,185.81K,0.07%
26.02.2013,694.75,685.25,695.50,682.50,178.26K,1.35%
25.02.2013,685.50,684.25,688.00,680.75,127.00K,0.18%
22.02.2013,684.25,686.00,691.00,683.50,120.93K,-0.18%
21.02.2013,685.50,695.50,696.25,684.75,114.34K,-1.54%
20.02.2013,696.25,693.25,697.00,688.75,92.98K,0.61%
19.02.2013,692.00,699.00,700.50,688.25,84.75K,-0.72%
15.02.2013,697.00,692.75,701.00,692.25,81.29K,0.61%
14.02.2013,692.75,693.50,697.00,687.50,95.21K,-0.11%
13.02.2013,693.50,695.25,697.75,685.50,145.72K,-0.29%
12.02.2013,695.50,701.75,702.50,690.50,133.40K,-0.86%
11.02.2013,701.50,708.75,713.00,699.50,122.73K,-1.02%
08.02.2013,708.75,711.50,720.25,706.75,142.75K,-0.46%
07.02.2013,712.00,723.50,723.50,711.00,108.05K,-1.66%
06.02.2013,724.00,730.75,731.00,722.25,49.07K,-0.92%
05.02.2013,730.75,735.25,736.50,725.75,76.44K,-0.75%
04.02.2013,736.25,739.75,743.25,732.75,35.69K,-0.20%
01.02.2013,737.75,741.50,747.50,736.75,58.55K,-0.57%
